product_id,name,image,display_size,storage_gb,key_selling_points,cam_ung,material,laptop_special_feature,laptop_nganh_hoc,ram_storage,ram_max_support,product_state,storage_max_support,nhu_cau_su_dung,manufacturer,filter_label,cpu_brand,is_installment,filter_id,warranty_info,product_weight,url_path,url_key,os_version,display_width,vga_brand,bluetooth_version,has_bluetooth,display_height,ram_type,cpu_series,o_cung_laptop,vga_type,ports_slots,width_mm,height_mm,depth_mm,display_type,battery_capacity,laptop_camera,laptop_cong_nghe_am_thanh,ram_slots,cpu_model,ram_speed,cpu_cores,laptop_tam_nen_man_hinh,root_price,discounted_price,cpu_max_speed,refresh_rate,cpu_threads,cpu_speed,vga_vram
63014,Laptop MSI Modern 14 C13M-607VN,/t/e/text_ng_n_-_2023-04-27t221511.576.png,14.0,512.0,"['Mang vẻ ngoài sang trọng cùng thiết kế gọn nhẹ, trọng lượng chỉ 1.4kg chắc hẳn là trợ thủ đắc lực luôn luôn đi theo bên bạn', 'CPU I7-1355U cùng card đồ họa Intel UHD chắc hẳn sẽ giúp bạn giải quyết ổn thỏa các tác vụ văn phòng', 'Ổ cứng SSD 512GB cùng RAM 16GB mang lại không gian lưu trữ rộng lớn cùng tốc độ truy cập nhanh chóng', 'Đa dạng cổng kết nối đem lại sự thuận tiện trong việc truyền và xuất dữ liệu: Cổng Type C, USB 2.0, USB 3.2, HDMI,...']",0,vỏ nhựa,['Wi-Fi 6'],"['lập trình', 'xã hội - kinh tế', 'đồ hoạ']",16.0,16.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",512.0,"['học tập - văn phòng', 'mỏng nhẹ']",msi,MSI|512GB|Học tập - Văn phòng|Mỏng nhẹ|16GB|Intel Core i7|Khoảng 14 inch|Full HD|Card Onboard|Wi-Fi 6,intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature,['Bảo hành 24 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],1.4,laptop-msi-modern-14-c13m-607vn.html,laptop-msi-modern-14-c13m-607vn,windows 11,1920.0,intel,5.2,1,1080.0,DDR4,core i7,512GB M.2 NVMe,card tích hợp,1x Card reader<br> 1x Giắc cắm DC<br> 1x HDMI<br> 1x Type C<br> 1x USB 3.2<br> 2x USB 2.0,320.0,223.0,19.5,Công nghệ màn hình FHD<br>Độ sáng 300 nits<br>Độ phủ màu 45% NTSC,39.3,hd,HD Audio,1.0,1355U,3200.0,10.0,Tấm nền IPS,21490000.0,15290000.0,5.0,60.0,10.0,,
30586,MacBook Pro 14 inch 2021,/p/r/pro_2021.png,14.2,512.0,"['Hiệu năng vượt trội - Cân mọi tác vụ từ công việc, đồ họa cho đến những tựa game nặng', 'Đa nhiệm mượt mà - RAM 16 GB giải quyết khối lượng công việc “nặng đô” một cách nhanh chóng và ấn tượng', 'SSD 512 GB - Tăng tốc toàn diện và khởi động trong tích tắt', 'Màn hình 14.2 inch Liquid Retina XDR (3024 x 1964) chất lượng hiển thị vô cùng sắc nét']",0,vỏ kim loại,"['Viền màn hình siêu mỏng', 'Wi-Fi 6', 'Bảo mật vân tay', 'Nhận diện khuôn mặt']","['lập trình', 'xã hội - kinh tế', 'đồ hoạ']",16.0,16.0,"['Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).']",512.0,"['đồ họa - kỹ thuật', 'cao cấp - sang trọng']",apple,Apple|512GB|Đồ họa - Kỹ thuật|Cao cấp - Sang trọng|Không|16GB|Apple M1 Pro|Khoảng 14 inch|Retina|Card Onboard|Viền màn hình siêu mỏng|Wi-Fi 6|Bảo mật vân tay|Nhận diện khuôn mặt,apple,0,manufacturer|hdd_sdd|nhu_cau_su_dung|nhu_cau_su_dung|doc_quyen|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature|laptop_special_feature|laptop_special_feature|laptop_special_feature,['1 ĐỔI 1 trong 30 ngày nếu có lỗi phần cứng nhà sản xuất. Bảo hành 12 tháng tại trung tâm bảo hành chính hãng Apple: CareS.vn'],1.6,macbook-pro-14-inch-2021.html,macbook-pro-14-inch-2021,macos,3024.0,apple,5.0,1,1964.0,LPDDR5,m1 pro/m1 max,512GB SSD,card tích hợp,1x Headphone jack <br> 1x MagSafe port <br> 1x HDMI <br> 1x Thunderbolt 4 <br> 1x SDXC,1.6,,,"120Hz, Liquid Retina, Mini LED, XDR",,full hd,6 loa,0.0,,6400.0,,,52990000.0,39490000.0,,,,,
101903,Laptop ASUS ROG Flow Z13 GZ302EA-RU080WS,/t/e/text_ng_n_1__9_20.png,13.4,1024.0,"['Sở hữu thiết kế mỏng nhẹ và hiện đại, với khả năng tháo rời bàn phím, biến đổi linh hoạt giữa laptop và máy tính bảng, mang lại sự tiện lợi tối đa cho người dùng.', 'Trang bị bộ vi xử lý Ryzen AI Max+ 395, RAM 32GB và ổ cứng SSD 1TB PCIe, máy đảm bảo khả năng xử lý nhanh chóng, mượt mà mọi tác vụ từ văn phòng đến chơi game hoặc đồ họa.', 'Màn hình 13.4 inch WQXGA với tần số quét 180Hz cho hình ảnh sắc nét, mượt mà, màu sắc sống động, phù hợp cho cả giải trí và công việc sáng tạo.', 'Với màu sắc đen mạnh mẽ cùng nhiều tính năng tối ưu, chiếc laptop này hướng đến đối tượng người dùng yêu cầu cao về hiệu năng, thiết kế và tính di động.']",0,vỏ kim loại,"['Màn hình cảm ứng', 'Wi-Fi 7']","['lập trình', 'đồ hoạ']",32.0,32.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",1024.0,"['đồ họa - kỹ thuật', 'gaming', 'cao cấp - sang trọng', 'mỏng nhẹ']",asus,"ASUS|1TB|Đồ họa - Kỹ thuật|Gaming|Cao cấp - Sang trọng|Mỏng nhẹ|32GB|AMD Ryzen Al|Khoảng 13 inch|WQXGA|AMD Radeon Series|Màn hình cảm ứng|Wi-Fi 7|Đồ hoạ 3D, chỉnh sửa video|Lập trình |Đồ hoạ|Copilot+ PC",amd,0,manufacturer|hdd_sdd|nhu_cau_su_dung|nhu_cau_su_dung|nhu_cau_su_dung|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature|laptop_special_feature|laptop_filter_tac_vu_su_dung|laptop_nganh_hoc|laptop_nganh_hoc|laptop_cong_nghe_ai_filter,['Bảo hành 24 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],1.2,laptop-asus-rog-flow-z13-gz302ea-ru080ws-ryzen-ai.html,laptop-asus-rog-flow-z13-gz302ea-ru080ws-ryzen-ai,windows 11,2560.0,amd,5.4,1,1600.0,LPDDR5X,ryzen ai max+,1TB PCIe 4.0 NVMe M.2 SSD (2230),card rời,1x USB 3.2 Gen 2 Type-A (10Gbps)<br> 2x Type-C USB 4 hỗ trợ DisplayPort / cung cấp điện (40Gbps)<br> 1x đầu đọc thẻ (microSD) (UHS-II)<br> 1x HDMI 2.1 FRL<br>1x 3.5mm Combo Audio Jack Built-in 3-microphone array,300.0,300.0,204.0,Độ sáng 500nits<br>Độ phủ màu DCI-P3 100%<br>ROG Nebula Display<br>Support Dolby Vision HDR,70.0,full hd,2x 2W lực kép với Công nghệ Smart Amp<br> Dolby Atmos<br> Chứng nhận Hi-Res (cho tai nghe)<br> Công nghệ Smart Amp,0.0,395,8000.0,16.0,Tấm nền IPS,77990000.0,77590000.0,5.1,180.0,32.0,3.0,
90890,Laptop Lenovo ThinkBook 14 G6 IRL 21KG00BQVN,/t/e/text_ng_n_12__5_94.png,14.0,512.0,"['Laptop có màu xám sang trọng, phù hợp với môi trường làm việc chuyên nghiệp.', 'Màn hình 14.0 inch WUXGA mang đến hình ảnh rõ ràng và chi tiết, lý tưởng cho việc xem phim và làm việc.', 'Trang bị bộ vi xử lý Intel Core i7-1355U và RAM 16GB, laptop xử lý mượt mà các tác vụ đa nhiệm.', 'Ổ cứng 512GB PCIe cho phép khởi động nhanh và lưu trữ dữ liệu hiệu quả.', 'Chạy trên Windows 11, mang lại trải nghiệm người dùng mượt mà và đầy đủ tính năng.']",0,vỏ kim loại,"['Wi-Fi 6', 'Bảo mật vân tay']",['xã hội - kinh tế'],16.0,64.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",2048.0,"['học tập - văn phòng', 'mỏng nhẹ']",lenovo,"Lenovo|512GB|Học tập - Văn phòng|Mỏng nhẹ|16GB|Intel Core i7|Khoảng 14 inch|WUXGA|Card Onboard|Wi-Fi 6|Bảo mật vân tay|Đồ hoạ 2D, edit hình ảnh|Xã hội - kinh tế",intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature|laptop_special_feature|laptop_filter_tac_vu_su_dung|laptop_nganh_hoc,['Bảo hành 24 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],1.38,laptop-lenovo-thinkbook-14-g6-irl-21kg00bqvn.html,laptop-lenovo-thinkbook-14-g6-irl-21kg00bqvn,windows 11,1920.0,intel,5.3,1,1200.0,DDR5,core i7,"512GB SSD M.2 2280 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, nâng cấp đến 2TB)",card tích hợp,"2x USB 3.2 Gen 1<br> 1x USB-C (Truyền dữ liệu, Sạc, DisplayPort 1.4)<br> 1x Thunderbolt 4 / USB4 (Truyền dữ liệu, Sạc, DisplayPort 1.4)<br> 1x HDMI 2.1, up to 4K/60Hz<br> 1x Headphone / microphone combo jack (3.5mm)<br> 1x RJ-45<br> 1x Đầu đọc thẻ SD",313.5,224.0,16.9,Độ sáng 300nits<br>Màn hình chống chói<br>Độ phủ màu 100% sRGB,45.0,full hd,"Âm thanh độ nét cao (HD)<br> Bộ giải mã Realtek ALC3287<br> Loa stereo, 2W x2<br> Dolby Audio",2.0,1355U,5200.0,10.0,Tấm nền IPS,22990000.0,20090000.0,5.0,,12.0,1.7,
83951,Laptop Lenovo Gaming Legion 5 Pro 16IRX9 83DF0047VN,/t/e/text_ng_n_2__6_18_1.png,16.0,1024.0,"['Chiếc laptop gaming cân bằng hiệu năng và giá thành.', 'Sức mạnh từ bộ vi xử lý Intel Core i9-14900HX thế hệ 14, RAM 32GB và ổ cứng SSD 1TB PCIe cho khả năng xử lý mượt mà mọi tựa game.', 'Card đồ họa NVIDIA GeForce RTX 4060 8GB mang đến trải nghiệm hình ảnh sống động trên màn hình 16 inch WQXGA 240Hz.', 'Tần số quét cao đảm bảo hình ảnh mượt mà, không giật lag.', 'Thiết kế đậm chất gaming, hệ thống tản nhiệt hiệu quả.']",0,vỏ nhựa - nắp lưng kim loại,['Wi-Fi 6'],"['lập trình', 'đồ hoạ']",32.0,32.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",1024.0,"['đồ họa - kỹ thuật', 'gaming']",lenovo,"Lenovo|1TB|Đồ họa - Kỹ thuật|Gaming|32GB|Intel Core i9|Trên 15 inch|WQXGA|NVIDIA GeForce Series|Wi-Fi 6|RTX 4060|Đồ hoạ 3D, chỉnh sửa video|Lập trình |Đồ hoạ",intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature|laptop_filter_gpu|laptop_filter_tac_vu_su_dung|laptop_nganh_hoc|laptop_nganh_hoc,['Bảo hành 24 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],2.5,laptop-lenovo-gaming-legion-pro-5-16irx9-83df0047vn.html,laptop-lenovo-gaming-legion-pro-5-16irx9-83df0047vn,windows 11,2560.0,nvidia,5.2,1,1600.0,DDR5,core i9,1TB SSD M.2 2280 PCIe 4.0x4 NVMe,card rời,"1x USB-A luôn bật <br> 3x USB-A <br>  2x USB-C (PD 140W / DisplayPort 1.4) 1x HDMI 2.1, tối đa 8K/60Hz <br> 1x Headphone / microphone combo jack (3.5mm) <br> 1x Ethernet (RJ-45) <br> 1x Đầu nối nguồn",363.4,261.8,22.0,Độ sáng 500 inits <br> Độ phủ màu 100.00% DCI-P3 <br> DisplayHDR 400 <br> Dolby Vision <br> G-Sync <br> Giảm ánh sáng xanh<br>Màn hình chống chói,80.0,full hd,"Âm thanh độ phân giải cao (HD) <br> codec Realtek ALC3287 <br> Loa âm thanh nổi, 2W x2 <br> Nahimic Audio",2.0,14900HX,5600.0,24.0,Tấm nền IPS,49990000.0,44590000.0,5.8,240.0,32.0,2.2,8.0
80588,Laptop ASUS ExpertBook B1 B1502CBA-NJ1261W,/l/a/laptop-asus-expertbook-b1-b1502cba-nj1261w.png,15.6,256.0,"['Bộ xử lý Intel Core i3-1215U đảm bảo hiệu suất đỉnh cao, đáp ứng mượt mà mọi tác vụ văn phòng và giải trí.', 'RAM 8GB, máy tính duy trì hiệu suất ổn định, và ổ đĩa SSD 256GB cung cấp không gian lưu trữ nhanh chóng và đáng tin cậy.', 'Màn hình FHD 15.6 inch giúp hiển thị hình ảnh sắc nét và rõ ràng, tối ưu cho công việc văn phòng và giải trí.', 'Được trang bị tính năng bảo mật Finger Print và TPM, đảm bảo an toàn thông tin cá nhân và dữ liệu quan trọng của bạn.']",0,vỏ nhựa,"['Wi-Fi 6', 'Bảo mật vân tay']",['xã hội - kinh tế'],8.0,8.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",256.0,"['học tập - văn phòng', 'cao cấp - sang trọng', 'laptop sáng tạo nội dung']",asus,ASUS|256GB|Học tập - Văn phòng|Cao cấp - Sang trọng|Laptop sáng tạo nội dung|8GB|Intel Core i3|Trên 15 inch|Full HD|Card Onboard|Wi-Fi 6|Bảo mật vân tay|Xã hội - kinh tế,intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|nhu_cau_su_dung|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature|laptop_special_feature|laptop_nganh_hoc,['Bảo hành 24 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],1.69,laptop-asus-expertbook-b1-b1502cba-nj1261w.html,laptop-asus-expertbook-b1-b1502cba-nj1261w,windows 11,1920.0,intel,5.3,1,1080.0,DDR4,core i3,256GB M.2 NVMe PCIe 4.0 SSD,card tích hợp,1x USB 2.0 Type-A<br>1x USB 3.2 Gen 1 Type-A<br>1x USB 3.2 Gen 1 Type-C (Hỗ trợ sạc)<br>1x USB 3.2 Gen 2 Type-C (Display / Sạc)<br>1x HDMI 1.4<br>1x 3.5mm Combo Audio Jack<br>1x RJ45 Gigabit Ethernet,361.6,233.0,19.9,Độ sáng 250nits<br> Độ phủ màu 45% NTSC <br> Màn hình chống chói,42.0,hd,Âm thanh của Dirac<br>Loa tích hợp<br>Micrô mảng tích hợp,1.0,1215U,,6.0,Tấm nền TN,14590000.0,8914000.0,4.4,60.0,,1.2,
74203,Laptop HP Gaming Victus 15-FB1023AX 94F20PA,/t/e/text_ng_n_14__4_4_1.png,15.6,512.0,"['Sở hữu vi xử lý R5-7535HS mạnh mẽ, mang lại hiệu suất ấn tượng cho các game thủ.', 'Với 8GB + 8GB RAM và ổ cứng 512GB PCIE, máy cung cấp không gian lưu trữ rộng rãi cho game và ứng dụng.', 'Card đồ họa RTX 2050 4GB giúp trải nghiệm hình ảnh mượt mà và sắc nét trong các trò chơi đồ họa cao.', 'Màn hình 15.6 inch FHD cho hình ảnh rõ ràng và sống động, phù hợp cho cả chơi game lẫn làm việc.']",0,vỏ nhựa,['Wi-Fi 6'],"['lập trình', 'xã hội - kinh tế', 'đồ hoạ']",16.0,32.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",512.0,"['đồ họa - kỹ thuật', 'gaming']",hp,"HP|512GB|Đồ họa - Kỹ thuật|Gaming|16GB|AMD Ryzen 5|Trên 15 inch|Full HD|NVIDIA GeForce Series|Wi-Fi 6|HP|RTX 2050|Đồ hoạ 2D, edit hình ảnh|Lập trình |Xã hội - kinh tế|Đồ hoạ",amd,0,manufacturer|hdd_sdd|nhu_cau_su_dung|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature|maytinhdeban_hang_san_xuat|laptop_filter_gpu|laptop_filter_tac_vu_su_dung|laptop_nganh_hoc|laptop_nganh_hoc|laptop_nganh_hoc,['Bảo hành 12 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],2.29,laptop-hp-gaming-victus-15-fb1023ax-94f20pa.html,laptop-hp-gaming-victus-15-fb1023ax-94f20pa,windows 11,1920.0,nvidia,5.3,1,1080.0,DDR5,ryzen 5,512 GB PCIe Gen4 NVMe TLC M.2 SSD,card rời,1 X USB Type-C<br>2 X USB Type-A<br>1 X Pin thông minh AC<br>1 X HDMI 2.1<br>1 X Jack cắm tai nghe,357.9,255.0,23.5,Micro-edge<br>Chống chói<br>Độ sáng tối đa 250 nits<br>Độ phủ màu 45% NTSC,52.5,,,2.0,7535HS,4800.0,6.0,Tấm nền IPS,24490000.0,16290000.0,4.5,,12.0,,4.0
86032,Laptop Lenovo IdeaPad Slim 3 15ABR8 82XM00EHVN,/t/e/text_ng_n_9_66.png,15.6,512.0,"['Sở hữu chip AMD Ryzen 7 7730U mạnh mẽ, RAM 16GB đáp ứng tốt nhu cầu làm việc, học tập và giải trí.', 'Màn hình 15.6 inch FHD (1920x1080) cho không gian hiển thị rộng rãi, hình ảnh sắc nét, sống động.', 'Lenovo IdeaPad Slim 3 có thiết kế thanh lịch, mỏng nhẹ với màu xám thời trang, dễ dàng mang theo bên mình.', 'Ổ cứng SSD 512GB PCIe cho tốc độ truy xuất dữ liệu nhanh chóng, khởi động máy và mở ứng dụng chỉ trong vài giây.']",0,vỏ nhựa,"['Wi-Fi 6', 'Bảo mật vân tay']",['xã hội - kinh tế'],16.0,16.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",1024.0,['học tập - văn phòng'],lenovo,"Lenovo|512GB|Học tập - Văn phòng|16GB|AMD Ryzen 7|Trên 15 inch|Full HD|AMD Radeon Series|Wi-Fi 6|Bảo mật vân tay|AMD Radeon RX|Đồ hoạ 2D, edit hình ảnh|Xã hội - kinh tế",amd,0,manufacturer|hdd_sdd|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature|laptop_special_feature|laptop_filter_gpu|laptop_filter_tac_vu_su_dung|laptop_nganh_hoc,['Bảo hành 24 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],1.62,laptop-lenovo-ideapad-slim-3-15abr8-82xm00ehvn.html,laptop-lenovo-ideapad-slim-3-15abr8-82xm00ehvn,windows 11,1920.0,amd,5.2,1,1080.0,DDR4,ryzen 7,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (One drive, up to 1TB M.2 2242 SSD)",card rời,"2x USB 3.2 Gen 1 <br> 1x USB-C 3.2 Gen 1 (support data transfer, Power Delivery and DisplayPort 1.2)<br> 1x HDMI 1.4<br> 1x Headphone / microphone combo jack (3.5mm)<br> 1x Đầu đọc thẻ<br> 1x Đầu nối nguồn",359.3,235.0,17.9,Độ sáng 300nits <br> Màn hình chống chói,47.0,hd,"High Definition (HD) Audio <br>Loa âm thanh nổi hướng về phía người dùng, 1,5W x2<br> Dolby Audio",,7730U,3200.0,8.0,Tấm nền IPS,16390000.0,13890000.0,4.5,,16.0,2.0,
69109,Laptop ASUS Vivobook 15 X1504ZA-NJ582W,/t/e/text_ng_n_9__1_125.png,15.6,512.0,"['Chip Intel Core i3 1215U vận hành nhanh chóng các tác vụ văn phòng, doanh nghiệp trên Word, Excel,...', 'Card Intel UHD Graphics dễ dàng tinh chỉnh hình ảnh, video cơ bản hay chơi một số tựa game nhẹ', 'RAM 8 GB đa nhiệm thêm hiệu quả, mở nhiều tab Chrome mà không lo giật lag', 'Ổ cứng SSD 512 GB cho phép bạn tải nhiều tài liệu, hình ảnh và video']",0,vỏ nhựa,"['Wi-Fi 6', 'Bảo mật vân tay']","['lập trình', 'xã hội - kinh tế', 'đồ hoạ']",8.0,8.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",512.0,['học tập - văn phòng'],asus,ASUS|512GB|Học tập - Văn phòng|8GB|Intel Core i3|Trên 15 inch|Full HD|Card Onboard|Wi-Fi 6|Bảo mật vân tay,intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature|laptop_special_feature,['Bảo hành 24 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],1.7,laptop-asus-vivobook-15-x1504za-nj582w.html,laptop-asus-vivobook-15-x1504za-nj582w,windows 11,1920.0,intel,5.3,1,1080.0,DDR4,core i3,512GB M.2 NVMe PCIe 4.0 SSD,card tích hợp,1x USB 2.0 Type-A<br> 1x USB 3.2 Gen 1 Type-C<br> 2x USB 3.2 Gen 1 Type-A<br> 1x HDMI 1.4<br> 1x DC-in,359.7,232.5,17.9,Độ sáng 250nits <br> Độ phủ màu 45% NTSC <br> Màn hình chống chói <br>TÜV Rheinland-certified<br>Tỷ lệ khung hình 16:9,42.0,hd,SonicMaster <br> Loa tích hợp<br> Micrô mảng tích hợp,,1215U,,6.0,,12990000.0,9690000.0,4.4,60.0,,1.2,
97517,Laptop ASUS ROG Strix G16 G614JVR-N4231W,/t/e/text_ng_n_1__7_61.png,16.0,1024.0,"['Cỗ máy gaming cao cấp, trang bị bộ vi xử lý Intel Core i9-14900HX mạnh mẽ.', 'Với 32GB RAM và ổ cứng 1TB PCIe, máy đảm bảo hiệu suất tối ưu cho cả chơi game và tác vụ đa nhiệm.', 'Màn hình 16.0 inch WQXGA với tần số quét 240Hz mang đến hình ảnh cực kỳ mượt mà và sắc nét, phù hợp cho các game thủ chuyên nghiệp.', 'Card đồ họa NVIDIA RTX 4060 8GB hỗ trợ ray tracing và các công nghệ đồ họa tiên tiến, giúp trải nghiệm chơi game trở nên sống động hơn.']",0,vỏ nhựa,"['Wi-Fi 6', 'MUX Switch']","['lập trình', 'đồ hoạ']",32.0,32.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",2048.0,"['đồ họa - kỹ thuật', 'gaming']",asus,"ASUS|1TB|Đồ họa - Kỹ thuật|Gaming|32GB|Intel Core i9|Trên 15 inch|WQXGA|NVIDIA GeForce Series|Wi-Fi 6|MUX Switch|RTX 4060|Đồ hoạ 3D, chỉnh sửa video|Lập trình |Đồ hoạ|Copilot",intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature|laptop_special_feature|laptop_filter_gpu|laptop_filter_tac_vu_su_dung|laptop_nganh_hoc|laptop_nganh_hoc|laptop_cong_nghe_ai_filter,['Bảo hành 24 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],2.5,laptop-asus-rog-strix-g16-g614jvr-n4231w.html,laptop-asus-rog-strix-g16-g614jvr-n4231w,windows 11,2560.0,nvidia,5.3,1,1600.0,DDR5,core i9,"1TB PCIe 4.0 NVMe M.2 SSD (2 Khe cắm M.2 hỗ trợ SATA hoặc NVMe, nâng cấp tối đa 2TB)",card rời,1x RJ45 LAN<br> 1x Thunderbolt 4 hỗ trợ DisplayPort (40Gbps)<br> 1x USB 3.2 Gen 2 Type-C hỗ trợ DisplayPort / cung cấp điện / G-SYNC (10Gbps)<br> 2x USB 3.2 Gen 2 Type-A (10Gbps)<br> 1x HDMI 2.1 FRL<br> 1x Giắc cắm âm thanh kết hợp 3.5mm,354.0,264.0,22.6,Thời gian phản hồi 3ms<br>Độ sáng 500nits<br>Độ phủ màu DCI-P3 100%<br>Màn hình chống chói <br>G-Sync<br>ROG Nebula Display<br>Dolby Vision HDR<br>ROG intelligent cooling,90.0,hd,Công nghệ chống ồn AI<br> Dolby Atmos<br> Chứng nhận Hi-Res (cho tai nghe)<br> Công nghệ Smart Amp<br> Hỗ trợ Microsoft Cortana trường gần/trường xa,2.0,14900HX,,24.0,Tấm nền IPS,49990000.0,41590000.0,5.8,240.0,32.0,2.2,8.0
